Transaction Time|Client Transaction Id|Transaction Id|IP Address|Event Type|A Party Msisdn|B Party Msisdn|input|Result Code|Result Description|Service Class|Requested Product ID|Product Name|Product Type|Product Cost|Applied product cost|Product Validity|Access Channel|Access Code|Charge Indicator|Vat Fee|Language Id|Iname|Circle Code|Pay Source|Send sms|Skip charging|Bill Cycle ID|User ID|Origin Host|Faf Indicator|Faf MSISDN|Offer ID|New Imei|Old Imei|Dealer ID|Transfer Remark|DrCr|Subscription Date|Expiry Date|Last Renewal Date|Grace Expiry Date|Status|Subscription Mode|Network Status|Last Status|Status Change time|Command Count|Charging Session Id|Notification Message|Commission Fee|Transfer Fee|GL Code|State|Subscriber Type|OpParam1|OpParam2|OpParam3|OpParam4|OpParam5|OpParam6|OpParam7|OpParam8|OpParam9|OpParam10|OpParam11|OpParam12|TDF_Event_Class|TDF_Event_Name|TDF_Voucher_Type|TDF_Periodic_Charge|TDF_Usage|External Data1|External Data2|External Data3|External Data4|Callback|ParentProductSPInfo
13/06/2019 14:37:55:238|0024421560422173548|2531942277533|10.95.214.136|NACT|971520002442||NACT_Subscriber_Language_Change|0|SUCCESS|1051|1071|Subscriber_Language_Change|Others|0|0|23 Hours|WEB|ESERV NACT_UAE_Others_1071||5|2|ESERV|UAE|AIR||true||||||||||||13/06/2019 14:37:55:000|14/06/2019 13:37:55:000||||Adhoc||||1|2531942277533|Your language is changed.|||||||||||||||||||||||||||false|
13/06/2019 14:38:49:381|13015373232889285|13015373232889285|10.95.214.136|AUTACT|971520002240||NACT_Daily_Saver_Bundle|0|SUCCESS|1051|996|Daily_Saver_Bundle|Combo|250|250|1 Days|WEB|RS NACT_UAE_Combo_996|Reserve-Commit|5|2|RS|UAE|ScapV2|true|false||||||||||||08/06/2019 14:38:49:000|13/06/2019 14:38:49:000|12/06/2019 14:38:49:000|14/06/2019 14:38:49:000|active|Renewal||active||2|13015373232889285|Your Daily Saver Bundle has been successfully renewed and AED 2.5 has been deducted from your More Time balance. Enjoy 50MB data, 5 min for national and international calls &amp; 5 flexi SMS valid for 24 hours. To check your balance anytime  dial *135*7#||||||||||||||||||Bundle|D_DailyValueBndl_R|C_DailyValueBndl_R|DailyValueBndl_PC||||||false|
13/06/2019 14:39:08:235|123456|2531972348475|10.95.214.136|NACT|971550000305||NACT_SpecialSocial25GBDataBundle|9001|FAILURE|1001|1157|SpecialSocial25GBDataBundle|Data|9523|0|30 Days|WEB|TIBCO NACT_UAE_Data_1157||5|2|TIBCO|UAE|AIR||false||||||||||||13/06/2019 14:39:08:000|13/07/2019 14:39:08:000||||Adhoc||||0|2531972348475|Your Subscription request could not be proceed.Request Fail.|||||||||||2||||||||||||||||false|
13/06/2019 14:39:13:086|123456|2531972353322|10.95.214.136|NACT|971550000305||NACT_SpecialSocial25GBDataBundle|9001|FAILURE|1001|1157|SpecialSocial25GBDataBundle|Data|9523|0|30 Days|WEB|TIBCO NACT_UAE_Data_1157||5|2|TIBCO|UAE|AIR||false||||||||||||13/06/2019 14:39:13:000|13/07/2019 14:39:13:000||||Adhoc||||0|2531972353322|Your Subscription request could not be proceed.Request Fail.|||||||||||2||||||||||||||||false|
13/06/2019 14:39:29:615|15604223693162760|||USSDBrowsing|971520001714||||||||||||USSD|*135*59*1#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
13/06/2019 14:39:32:185|15604223693162760|||USSDBrowsing|971520001714||||||||||||USSD|*135*59*1#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
13/06/2019 14:39:40:180|15604223799122760|||USSDBrowsing|971520001714||||||||||||USSD|*135*59*1#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
13/06/2019 14:39:43:714|15604223799122760|2531942385305|10.95.214.136|DACT|971520001714||DACT_CallHomeforLess|0|SUCCESS|1001|820|CallHomeforLess|Voice|0|0|9999 Days|USSD|*135*59*1*3#||0|2|USSD|UAE|ScapV2||true|||||||||||||28/10/2046 14:39:43:000||||Adhoc||||3|2531942385305|1000 International Minutes with Friends &amp; Family bundles starting from 69 dirhams. Dial *135*90#. Thanks for using du interactive service||||||||||||||||||||C_PriceshoutDeact_N|||||||false|
13/06/2019 14:39:43:745|15604223799122760|||USSDBrowsing|971520001714||||||||||||USSD|*135*59*1*3#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
13/06/2019 14:40:57:181|235235235535444|2531942458562|10.95.214.136|RACT|971520001700||RACT_ICP_Mercury|4012|FAILURE|1001|1523|ICP_Mercury|Data|5000|0|30 Days|WEB|TIBCO RACT_UAE_Data_1523||5|2|TIBCO|UAE|ScapV2||false|||||||||||||||||Renewal||||0|2531942458562|You request for subscription is already in parking , kindly recharge your account asap to activate benfits.||||||||||||||||||||C_MercRollBackAct_N|||||||false|
