Transaction Time|Client Transaction Id|Transaction Id|IP Address|Event Type|A Party Msisdn|B Party Msisdn|input|Result Code|Result Description|Service Class|Requested Product ID|Product Name|Product Type|Product Cost|Applied product cost|Product Validity|Access Channel|Access Code|Charge Indicator|Vat Fee|Language Id|Iname|Circle Code|Pay Source|Send sms|Skip charging|Bill Cycle ID|User ID|Origin Host|Faf Indicator|Faf MSISDN|Offer ID|New Imei|Old Imei|Dealer ID|Transfer Remark|DrCr|Subscription Date|Expiry Date|Last Renewal Date|Grace Expiry Date|Status|Subscription Mode|Network Status|Last Status|Status Change time|Command Count|Charging Session Id|Notification Message|Commission Fee|Transfer Fee|GL Code|State|Subscriber Type|OpParam1|OpParam2|OpParam3|OpParam4|OpParam5|OpParam6|OpParam7|OpParam8|OpParam9|OpParam10|OpParam11|OpParam12|TDF_Event_Class|TDF_Event_Name|TDF_Voucher_Type|TDF_Periodic_Charge|TDF_Usage|External Data1|External Data2|External Data3|External Data4|Callback|ParentProductSPInfo
04/06/2019 12:05:00:398|12228544233674364|12228544233674364|10.95.214.136|AUTACT|971520001714||NACT_Daily60MBforAED2|0|SUCCESS|1001|997|Daily60MBforAED2|Data|200|200|1 Days|WEB|RS NACT_UAE_Data_997|Reserve-Commit|5|2|RS|UAE|ScapV2|true|false||||||||||||2019-05-14 12:05:00|2019-06-04 12:05:00|2019-06-03 12:05:00|2019-06-14 12:05:00|active|Renewal||ACTIVE||2|12228544233674364|Your Daily AED 2 Data Bundle was successfully renewed. Enjoy 60 MB for 24 hours. To check your balance anytime, SMS 'Bal' to 1355.|||||||||||||||||||||||||||false|
04/06/2019 12:09:51:564|234872789|2531155791662|10.95.214.136|RACT|971520000313||RACT_100min3GBAED100Mon|9001|FAILURE|1001|1155|100min3GBAED100Mon|Combo|10000|0|30 Days|WEB|TIBCO RACT_UAE_Combo_1155||5|2|TIBCO|UAE|AIR||false|||||||||||||||||Renewal||||0|2531155791662|You are already subscribed to a prepaid plan. Please use one of the current allowances first (Voice or Data) before buying new bundle/plan.|||||||||||||||||||||||||||false|
04/06/2019 12:12:49:090|15596359688021436|||USSDBrowsing|971520001714||||||||||||USSD|*135*59*1#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
04/06/2019 12:12:52:109|15596359688021436|2531155973669|10.95.214.136|DACT|971520001714||DACT_CallHomeforLess|0|SUCCESS|1001|820|CallHomeforLess|Voice|0|0|9999 Days|USSD|*135*59*1*3#||0|2|USSD|UAE|ScapV2||true||||||||||||2019-06-04 12:12:52|2046-10-19 12:12:52||||Adhoc||||3|2531155973669|1000 International Minutes with Friends & Family bundles starting from 69 dirhams. Dial *135*90#. Thank you for using du interactive services|||||||||||||||||||||||||||false|
04/06/2019 12:12:52:140|15596359688021436|||USSDBrowsing|971520001714||||||||||||USSD|*135*59*1*3#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
04/06/2019 12:13:23:898|1000089343|2531156004813|10.95.214.136|NACT|971520001302||NACT_ICP_M_Try_N_Buy|0|SUCCESS|1001|1360|ICP_M_Try_N_Buy|Data|0|0|15 Days|WEB|TIBCO NACT_UAE_Data_1360|Reserve-Commit|5|2|TIBCO|UAE|ScapV2||false|||CLMS|||||||||2019-06-04 12:13:23|2019-06-05 12:13:23||||Adhoc|SubscriptionInProgress|||0|2531156004813|Your request is being processed. You will receive a confirmation SMS shortly !||||||CAMP2_TB?%|ICPMercury|6|5067||||||||||||||||||false|
04/06/2019 12:13:24:530|2531156004813|2531156005725|10.95.214.136|NACT|971520001302||NACT_ICP_M_Try_N_Buy|256|FAILURE|1001|1360|ICP_M_Try_N_Buy|Data|0|0|15 Days|WEB|TIBCO NACT_UAE_Data_1360||5|2|TIBCO|UAE|ScapV2||true||||||||||||2019-06-04 12:13:24|2019-06-19 12:13:24||||Adhoc||||1|2531156005725|Your Request for subscription is failed.||||||CAMP2_TB?%|ICPMercury|6|5067||||||||||||||||||true|
04/06/2019 12:14:20:250|1559636060091|||USSDBrowsing|971520001714||||||||||||USSD|*135*59*2#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
04/06/2019 12:14:29:353|1559636060091|2531156070614|10.95.214.136|NACT|971520001714||NACT_CallHomeforLess|0|SUCCESS|1001|820|CallHomeforLess|Voice|0|0|9999 Days|USSD|*135*59*2*1#|Reserve-Commit|0|2|USSD|UAE|ScapV2||false||||||||||||2019-06-04 12:14:29|2046-10-19 12:14:29||||Adhoc||||2|2531156070614|1000 International Minutes with Friends & Family bundles starting from 69 dirhams. Dial *135*90#. Thank you for using du interactive services|||||||||||||||||||||||||||false|
04/06/2019 12:14:29:393|1559636060091|||USSDBrowsing|971520001714||||||||||||USSD|*135*59*2*1#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
