Transaction Time|Client Transaction Id|Transaction Id|IP Address|Event Type|A Party Msisdn|B Party Msisdn|Input|Result Code|Result Description|Service Class|Requested Product ID|Product Name|Product Type|Product Cost|Applied product cost|Product Validity|Access Channel|Access Code|Charge Indicator|Vat Fee|Language Id|Iname|Circle Code|Pay Source|Send sms|Skip charging|Bill Cycle ID|User ID|Origin Host|Faf Indicator|Faf MSISDN|Offer ID|New Imei|Old Imei|Dealer ID|Transfer Remark|DrCr|Subscription Date|Expiry Date|Last Renewal Date|Grace Expiry Date|Status|Subscription Mode|Network Status|Last Status|Status Change time|Command Count|Charging Session Id|Notification Message|Commission Fee|Transfer Fee|GL Code|State|Subscriber Type|OpParam1|OpParam2|OpParam3|OpParam4|OpParam5|OpParam6|OpParam7|OpParam8|OpParam9|OpParam10|OpParam11|OpParam12|TDF_Event_Class|TDF_Event_Name|TDF_Voucher_Type|TDF_Periodic_Charge|TDF_Usage|External Data1|External Data2|External Data3|External Data4|Callback|ParentProductSPInfo
04/08/2019 17:45:51:523|1000149526|230001502882597054|10.95.214.136|BCHK|971523000150||BCHK_ZccBalanceEnquiry1|0|SUCCESS|1001|2273|ZccBalanceEnquiry1|Others|0|0|9999 Days|WEB|TIBCO BCHK_UAE_Others_2273||5|2|TIBCO|UAE|ScapV2|false|true||||||||||||04/08/2019 17:45:51:000|19/12/2046 17:45:51:000||||Adhoc||||0|230001502882597054|You have successfully subscribed this promotion.|||||||||||||||||||||||||||false|
04/08/2019 17:46:00:968|1000149535|200069982977085403|10.95.214.136|BCHK|971520006998||BCHK_ZccBalanceEnquiry1|0|SUCCESS|1051|2273|ZccBalanceEnquiry1|Others|0|0|9999 Days|WEB|TIBCO BCHK_UAE_Others_2273||5|2|TIBCO|UAE|ScapV2|false|true||||||||||||04/08/2019 17:46:00:000|19/12/2046 17:46:00:000||||Adhoc||||0|200069982977085403|You have successfully subscribed this promotion.|||||||||||||||||||||||||||false|
04/08/2019 17:47:22:175||200017143786659073|10.95.214.136||971520001714|||0|SUCCESS|1001|1712|TriggerCSActionUpdateTimerOffer|Others|0|0|24 Hours|WEB|SDP NACT_TriggerCSActionUpdateTimerOffer||5|2|SDP|UAE|AIR|false|true||||||58||||||04/08/2019 17:47:22:000|05/08/2019 17:47:22:000||||Adhoc||||1|200017143786659073||||||||||||||||||||||||||||false|
04/08/2019 17:48:14:981|1000149542|200060194317342113|10.95.214.136|BCHK|971520006019||BCHK_ZccBalanceEnquiry1|0|SUCCESS|1005|2273|ZccBalanceEnquiry1|Others|0|0|9999 Days|WEB|TIBCO BCHK_UAE_Others_2273||5|2|TIBCO|UAE|ScapV2|false|true||||||||||||04/08/2019 17:48:14:000|19/12/2046 17:48:14:000||||Adhoc||||0|200060194317342113|You have successfully subscribed this promotion.|||||||||||||||||||||||||||false|
04/08/2019 17:49:08:256|1564926418527|||USSDBrowsing|971520001714||||||||||||USSD|*135*8*5#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
04/08/2019 17:49:10:720|1564926418527|||USSDBrowsing|971520001714||||||||||||USSD|*135*8*5*1#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
04/08/2019 17:49:14:118|1564926418527|200017144901080658|10.95.214.136|RACT|971520001714||RACT_Daily60MBforAED2|0|SUCCESS|1001|997|Daily60MBforAED2|Data|20000|20000|1 Days|USSD|*135*8*5*1*4*2#|Reserve-Commit|5|2|USSD|UAE|ScapV2||false||||||||||||04/08/2019 17:49:14:000|05/08/2019 17:49:13:000||||renewal||||2|200017144901080658|Your request to activate the bundle is being processed. You will receive a confirmation SMS shortly.||||||||||||||||||Bundle|D_PurchDailyData_1_R|C_PurchDailyData_1_R|DailyRecData1||||||false|
04/08/2019 17:49:14:160|1564926418527|||USSDBrowsing|971520001714||||||||||||USSD|*135*8*5*1*4*2#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
04/08/2019 17:50:35:408|1564926505680|||USSDBrowsing|971520002222||||||||||||USSD|*135*62*1#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
04/08/2019 17:50:38:265|1564926505680|||USSDBrowsing|971520002222||||||||||||USSD|*135*62*1*1*2#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
04/08/2019 17:50:41:375|1564926505680|200022225772892626|10.95.214.136|RACT|971520002222||RACT_International_Booster_Pack|0|SUCCESS|1001|828|International_Booster_Pack|Voice|90000|90000|30 Days|USSD|*135*62*1*1*2*1#|Reserve-Commit|5|2|USSD|UAE|ScapV2||false||||||||||||04/08/2019 17:50:41:000|03/09/2019 17:50:40:000||||renewal||||3|200022225772892626|International Booster Pack is active and you will receive confirmation SMS soon||||||||||||||||||Bundle|D_IDDRateCutters_R|C_IDDRateCuttersAct_N|IDDRateCutters_PC||||||false|
04/08/2019 17:50:41:415|1564926505680|||USSDBrowsing|971520002222||||||||||||USSD|*135*62*1*1*2*1#|||||UAE||||||||||||||||||||||||||||||||||||||||||||||||||||||
04/08/2019 17:51:39:598|1000149548|130009926362971261|10.95.214.136|BCHK|971513000992||BCHK_ZccBalanceEnquiry1|0|SUCCESS|1001|2273|ZccBalanceEnquiry1|Others|0|0|9999 Days|WEB|TIBCO BCHK_UAE_Others_2273||5|2|TIBCO|UAE|ScapV2|false|true||||||||||||04/08/2019 17:51:39:000|19/12/2046 17:51:39:000||||Adhoc||||0|130009926362971261|You have successfully subscribed this promotion.|||||||||||||||||||||||||||false|
04/08/2019 17:51:40:998|234872789|200060776377666013|10.95.214.136|RACT|971520006077||RACT_BCP2NatMinSubNatTP6PC|9001|FAILURE|1001|1406|BCP2NatMinSubNatTP6PC|Voice|0|0|30 Days|WEB|HPSA RACT_UAE_Voice_1406||5|2|HPSA|UAE|AIR||false||||||||||||04/08/2019 17:51:40:000|||||renewal||||0|200060776377666013|Your Request for subscription is failed.|||||||||||||||||||||||||||false|
04/08/2019 17:52:31:371|234872789|200060776875011256|10.95.214.136|RACT|971520006077||RACT_BCP2NatMinSubNatTP6PC|0|SUCCESS|1051|1406|BCP2NatMinSubNatTP6PC|Voice|0|0|30 Days|WEB|HPSA RACT_UAE_Voice_1406|Reserve-Commit|0|2|HPSA|UAE|ScapV2||false||||||||||||04/08/2019 17:52:31:000|03/09/2019 17:52:31:000||||renewal||||2|200060776875011256|Business Circle Plan National Minutes Top-Up 150 has been activated successfully. Enjoy more savings with du.||||||||||||||||||||C_BCP2NatTopUp6_R|BCP2NatTopUp6_PC||||||false|
04/08/2019 17:52:37:159|1000149554|200025186938773984|10.95.214.136|BCHK|971520002518||BCHK_ZccBalanceEnquiry1|0|SUCCESS|1051|2273|ZccBalanceEnquiry1|Others|0|0|9999 Days|WEB|TIBCO BCHK_UAE_Others_2273||5|2|TIBCO|UAE|ScapV2|false|true||||||||||||04/08/2019 17:52:37:000|19/12/2046 17:52:37:000||||Adhoc||||0|200025186938773984|You have successfully subscribed this promotion.|||||||||||||||||||||||||||false|
04/08/2019 17:53:22:578|17516107867138296|17516107867138296|10.95.214.136|AUTACT|971520002679||NACT_DlyUnlSocBndl|0|SUCCESS|1001|1699|DlyUnlSocBndl|Data|20000|20000|1 Days|WEB|RS NACT_UAE_Data_1699|Reserve-Commit|5|2|RS|UAE|ScapV2|true|false||||||||||||02/08/2019 17:50:41:000|05/08/2019 17:53:22:000|03/08/2019 17:50:55:000|08/08/2019 17:53:22:000|active|Renewal||active||2|17516107867138296|Your Existing Product is Renewed successfully.||||||||||||||||||Account|D_SocialBundle_R|C_SocialBndl_R|||||||false|
04/08/2019 17:55:32:248|1000149561|200060198689542756|10.95.214.136|BCHK|971520006019||BCHK_ZccBalanceEnquiry1|0|SUCCESS|1005|2273|ZccBalanceEnquiry1|Others|0|0|9999 Days|WEB|TIBCO BCHK_UAE_Others_2273||5|2|TIBCO|UAE|ScapV2|false|true||||||||||||04/08/2019 17:55:32:000|19/12/2046 17:55:32:000||||Adhoc||||0|200060198689542756|You have successfully subscribed this promotion.|||||||||||||||||||||||||||false|
